,TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
210376,2104640,210473,4,87,99.8,0,20793,94.2,158472,167179,0.7
210377,2104650,210474,4,87,99.8,0,19768,94.2,158487,167195,0.7
210378,2104660,210475,4,87,99.8,0,18741,94.2,158488,167209,0.7
210379,2104670,210476,4,87,99.8,0,17713,94.2,158505,167213,0.7
210380,2104680,210477,4,87,99.8,0,16762,94.2,158512,167236,0.7
210381,2104690,210478,4,87,99.8,0,15889,94.2,158485,167152,0.7
210382,2104700,210479,4,87,99.8,0,14937,94.2,158415,167041,0.7
210383,2104710,210480,4,87,99.8,0,14219,94.2,158334,166881,0.7
210384,2104720,210481,4,87,99.8,0,13579,94.2,158227,166728,0.7
210385,2104730,210482,4,87,99.8,0,13174,94.2,158164,166559,0.7
210386,2104740,210483,4,87,99.8,0,13005,94.2,158096,166387,0.7
210387,2104750,210484,4,87,99.8,0,13384,94.2,158029,166260,0.7
210388,2104760,210485,4,87,99.8,0,14312,94.2,157989,166174,0.7
210389,2104770,210486,4,87,99.8,0,15790,94.2,157924,166087,0.7
210390,2104780,210487,4,87,99.8,0,17977,94.2,157908,166020,0.7
210391,2104790,210488,4,87,99.8,0,20717,94.2,157871,165983,0.7
210392,2104800,210489,4,87,99.8,0,24013,94.2,157888,165952,0.7
210393,2104810,210490,4,87,99.8,0,27870,94.2,157824,165875,0.7
210394,2104820,210491,4,87,99.8,0,32055,94.2,157831,165850,0.7
210395,2104830,210492,4,87,99.8,0,36493,94.2,157822,165814,0.7
210396,2104840,210493,4,87,99.8,0,40945,94.2,157800,165776,0.7
210397,2104850,210494,4,87,99.8,0,45407,94.2,157782,165741,0.7
210398,2104860,210495,4,87,99.8,0,49795,94.2,157769,165723,0.7
210399,2104870,210496,4,87,99.8,0,53787,94.2,157735,165670,0.7
210400,2104880,210497,4,87,99.8,0,57300,94.2,157702,165637,0.7
210401,2104890,210498,4,87,99.8,0,60490,94.2,157722,165639,0.7
210402,2104900,210499,4,87,99.8,0,62258,94.2,157725,165638,0.7
210403,2104910,210500,4,87,99.8,0,62258,94.2,157729,165626,0.7
210404,2104920,210501,4,87,99.8,0,62258,94.2,157730,165649,0.7
210405,2104930,210502,4,87,99.8,0,62258,94.2,157756,165695,0.7
210406,2104940,210503,4,87,99.8,0,62194,94.2,157776,165741,0.7
210407,2104950,210504,4,87,99.8,0,62007,94.2,157801,165775,0.7
210408,2104960,210505,4,87,99.8,0,61762,94.2,157837,165849,0.7
210409,2104970,210506,4,87,99.8,8,61576,94.2,157815,165846,0.7
210410,2104980,210507,4,87,99.8,0,61081,94.2,157852,165897,0.7
210411,2104990,210508,4,87,99.8,0,60400,94.2,157870,165889,0.7
210412,2105000,210509,4,87,99.8,0,59535,94.2,157871,165929,0.7
210413,2105010,210510,4,87,99.8,0,58485,94.2,157887,165953,0.7
210414,2105020,210511,4,87,99.8,0,57311,94.2,157882,165949,0.7
210415,2105030,210512,4,87,99.8,0,56077,94.2,157897,165970,0.7
210416,2105040,210513,4,87,99.8,0,54782,94.2,157899,165992,0.7
210417,2105050,210514,4,87,99.8,0,53425,94.2,157888,165992,0.7
210418,2105060,210515,4,87,99.8,0,52069,94.2,157910,166017,0.7
210419,2105070,210516,4,87,99.8,0,50774,94.2,157932,166076,0.7
210420,2105080,210517,4,87,99.8,0,49542,94.2,157936,166096,0.7
210421,2105090,210518,4,87,99.8,0,48433,94.2,157982,166128,0.7
210422,2105100,210519,4,87,99.8,0,47324,94.2,157982,166180,0.7
210423,2105110,210520,4,87,99.8,0,46276,94.2,157976,166188,0.7
210424,2105120,210521,4,87,99.8,0,45289,94.2,158012,166211,0.7
210425,2105130,210522,4,87,99.8,0,44363,94.2,158010,166259,0.7
210426,2105140,210523,4,87,99.8,0,43436,94.2,158013,166283,0.7
210427,2105150,210524,4,87,99.8,0,42507,94.2,158030,166318,0.7
210428,2105160,210525,4,87,99.8,0,41577,94.2,158058,166361,0.7
210429,2105170,210526,4,87,99.8,0,40644,94.2,158075,166379,0.7
210430,2105180,210527,4,87,99.8,0,39709,94.2,158091,166434,0.7
210431,2105190,210528,4,87,99.8,0,38771,94.2,158112,166440,0.7
210432,2105200,210529,4,87,99.8,0,37768,94.2,158130,166504,0.7
210433,2105210,210530,4,87,99.8,0,36699,94.2,158142,166533,0.7
210434,2105220,210531,4,87,99.8,0,35689,94.2,158158,166550,0.7
210435,2105230,210532,4,87,99.8,0,34613,94.2,158185,166587,0.7
210436,2105240,210533,4,87,99.8,0,33532,94.2,158189,166582,0.7
210437,2105250,210534,4,87,99.8,0,32448,94.2,158203,166661,0.7
210438,2105260,210535,4,87,99.8,0,31295,94.2,158219,166688,0.7
210439,2105270,210536,4,87,99.8,0,30138,94.2,158224,166732,0.7
210440,2105280,210537,4,87,99.8,0,28977,94.2,158248,166755,0.7
210441,2105290,210538,4,87,99.8,0,27876,94.2,158306,166807,0.7
210442,2105300,210539,4,87,99.8,0,26773,94.2,158270,166814,0.7
210443,2105310,210540,4,87,99.8,0,25666,94.2,158300,166854,0.7
210444,2105320,210541,4,87,99.8,0,24621,94.2,158332,166878,0.7
210445,2105330,210542,4,87,99.8,0,23573,94.2,158323,166913,0.7
210446,2105340,210543,4,87,99.8,0,22524,94.2,158362,166947,0.7
210447,2105350,210544,4,87,99.8,0,21602,94.2,158354,166988,0.7
210448,2105360,210545,4,87,99.8,0,20678,94.2,158379,167017,0.7
210449,2105370,210546,4,87,99.8,0,19688,94.2,158388,167049,0.7
210450,2105380,210547,4,87,99.8,0,18827,94.2,158385,167010,0.7
210451,2105390,210548,4,86,99.8,0,18030,94.2,158352,166966,0.7
210452,2105400,210549,4,86,99.8,0,17232,94.2,158265,166839,0.7
210453,2105410,210550,4,86,99.8,0,16499,94.2,158205,166687,0.7
210454,2105420,210551,4,86,99.8,0,15831,94.2,158111,166495,0.7
210455,2105430,210552,4,86,99.8,0,15423,94.2,158043,166369,0.7
210456,2105440,210553,4,86,99.8,0,15343,94.2,157965,166204,0.7
210457,2105450,210554,4,86,99.8,0,15591,94.2,157903,166101,0.7
210458,2105460,210555,4,86,99.8,0,16297,94.2,157885,165974,0.7
210459,2105470,210556,4,86,99.8,0,17529,94.2,157880,165959,0.7
210460,2105480,210557,4,86,99.8,0,19288,94.2,157842,165877,0.7
210461,2105490,210558,4,86,99.8,0,21576,94.2,157821,165838,0.7
210462,2105500,210559,4,86,99.8,0,24263,94.2,157792,165812,0.7
210463,2105510,210560,4,86,99.8,0,27353,94.2,157756,165760,0.7
210464,2105520,210561,4,86,99.8,0,30716,94.2,157758,165666,0.7
210465,2105530,210562,4,86,99.8,0,34225,94.2,157733,165683,0.7
210466,2105540,210563,4,86,99.8,0,37879,94.2,157718,165661,0.7
210467,2105550,210564,4,86,99.8,0,41409,94.2,157699,165636,0.7
210468,2105560,210565,4,86,99.8,0,44814,94.2,157692,165591,0.7
210469,2105570,210566,4,86,99.8,0,48024,94.2,157693,165552,0.7
210470,2105580,210567,4,86,99.8,0,50903,94.2,157688,165562,0.7
210471,2105590,210568,4,86,99.8,0,53450,94.2,157684,165558,0.7
210472,2105600,210569,4,86,99.8,0,55662,94.2,157676,165578,0.7
210473,2105610,210570,4,86,99.8,0,57339,94.2,157680,165615,0.7
210474,2105620,210571,4,86,99.8,0,58680,94.2,157717,165625,0.7
210475,2105630,210572,4,86,99.8,0,59620,94.2,157747,165673,0.7
210476,2105640,210573,4,86,99.8,0,60157,94.2,157763,165712,0.7
210477,2105650,210574,4,86,99.8,0,60361,94.2,157785,165718,0.7
210478,2105660,210575,4,86,99.8,0,60230,94.2,157811,165780,0.7
210479,2105670,210576,4,86,99.8,8,59832,94.2,157797,165803,0.7
210480,2105680,210577,4,86,99.8,0,59101,94.2,157787,165832,0.7
210481,2105690,210578,4,86,99.8,0,58171,94.2,157822,165834,0.7
210482,2105700,210579,4,86,99.8,0,57042,94.2,157823,165851,0.7
210483,2105710,210580,4,86,99.8,0,55713,94.2,157828,165873,0.7
210484,2105720,210581,4,86,99.8,0,54319,94.2,157827,165860,0.7
210485,2105730,210582,4,86,99.8,0,52858,94.2,157838,165910,0.7
210486,2105740,210583,4,86,99.8,0,51397,94.2,157854,165927,0.7
210487,2105750,210584,4,86,99.8,0,49936,94.2,157845,165956,0.7
210488,2105760,210585,4,86,99.8,0,48608,94.2,157858,165995,0.7
210489,2105770,210586,4,86,99.8,0,47414,94.2,157889,166018,0.7
210490,2105780,210587,4,86,99.8,0,46151,94.2,157900,166069,0.7
210491,2105790,210588,4,86,99.8,0,45021,94.2,157902,166064,0.7
210492,2105800,210589,4,86,99.8,0,43890,94.2,157936,166122,0.7
210493,2105810,210590,4,86,99.8,0,42824,94.2,157981,166137,0.7
210494,2105820,210591,4,86,99.8,0,41823,94.2,157980,166188,0.7
210495,2105830,210592,4,86,99.8,0,40821,94.2,157992,166200,0.7
210496,2105840,210593,4,86,99.8,0,39884,94.2,158000,166243,0.7
210497,2105850,210594,4,86,99.8,0,38944,94.2,158043,166280,0.7
210498,2105860,210595,4,86,99.8,0,37934,94.2,158037,166302,0.7
210499,2105870,210596,4,86,99.8,0,36921,94.2,158050,166368,0.7
210500,2105880,210597,4,86,99.8,0,35973,94.2,158078,166388,0.7
210501,2105890,210598,4,86,99.8,0,34954,94.2,158115,166437,0.7
210502,2105900,210599,4,86,99.8,0,33862,94.2,158117,166445,0.7
210503,2105910,210600,4,86,99.8,0,32698,94.2,158125,166488,0.7
210504,2105920,210601,4,86,99.8,0,31599,94.2,158140,166501,0.7
210505,2105930,210602,4,86,99.8,0,30495,94.2,158170,166560,0.7
210506,2105940,210603,4,86,99.8,0,29387,94.2,158178,166575,0.7
210507,2105950,210604,4,86,99.8,0,28206,94.2,158168,166612,0.7
210508,2105960,210605,4,86,99.8,0,27022,94.2,158183,166625,0.7
210509,2105970,210606,4,86,99.8,0,25835,94.2,158203,166670,0.7
210510,2105980,210607,4,86,99.8,0,24713,94.2,158234,166721,0.7
210511,2105990,210608,4,86,99.8,0,23589,94.2,158243,166736,0.7
210512,2106000,210609,4,86,99.8,0,22533,94.2,158269,166770,0.7
210513,2106010,210610,4,86,99.8,0,21474,94.2,158286,166830,0.7
210514,2106020,210611,4,86,99.8,0,20483,94.2,158286,166833,0.7
210515,2106030,210612,4,86,99.8,0,19560,94.2,158328,166872,0.7
210516,2106040,210613,4,86,99.8,0,18567,94.2,158325,166907,0.7
210517,2106050,210614,4,86,99.8,0,17572,94.2,158351,166944,0.7
210518,2106060,210615,4,86,99.8,0,16646,94.2,158354,166969,0.7
210519,2106070,210616,4,86,99.8,0,15720,94.2,158345,166968,0.7
210520,2106080,210617,4,86,99.8,0,14793,94.2,158332,166930,0.7
210521,2106090,210618,4,86,99.8,0,13936,94.2,158303,166840,0.7
210522,2106100,210619,4,86,99.8,0,13149,94.2,158235,166686,0.7
210523,2106110,210620,4,86,99.8,0,12432,94.2,158150,166551,0.7
210524,2106120,210621,4,86,99.8,0,11926,94.2,158081,166374,0.7
210525,2106130,210622,4,86,99.8,0,11632,94.2,158011,166236,0.7
210526,2106140,210623,4,86,99.8,0,11689,94.2,157931,166090,0.7
210527,2106150,210624,4,86,99.8,0,12240,94.2,157870,165970,0.7
210528,2106160,210625,4,86,99.8,0,13214,94.2,157873,165889,0.7
210529,2106170,210626,4,86,99.8,0,14824,94.2,157808,165882,0.7
210530,2106180,210627,4,86,99.8,0,16999,94.2,157798,165802,0.7
210531,2106190,210628,4,86,99.8,0,19671,94.2,157754,165754,0.7
210532,2106200,210629,4,86,99.8,0,22773,94.2,157747,165716,0.7
210533,2106210,210630,4,86,99.8,0,26236,94.2,157718,165683,0.7
210534,2106220,210631,4,86,99.8,0,29922,94.2,157713,165674,0.7
210535,2106230,210632,4,86,99.8,0,33836,94.2,157716,165630,0.7
210536,2106240,210633,4,86,99.8,0,37692,94.2,157702,165645,0.7
210537,2106250,210634,4,86,99.8,0,41487,94.2,157691,165598,0.7
210538,2106260,210635,4,86,99.8,0,45003,94.2,157695,165580,0.7
210539,2106270,210636,4,86,99.8,0,48166,94.2,157682,165572,0.7
210540,2106280,210637,4,86,99.8,0,50902,94.2,157675,165584,0.7
210541,2106290,210638,4,86,99.8,0,53279,94.2,157701,165563,0.7
210542,2106300,210639,4,86,99.8,0,55226,94.2,157706,165622,0.7
210543,2106310,210640,4,86,99.8,0,56741,94.2,157736,165670,0.7
210544,2106320,210641,4,86,99.8,0,57824,94.2,157745,165695,0.7
210545,2106330,210642,4,86,99.8,0,58476,94.2,157789,165751,0.7
210546,2106340,210643,4,86,99.8,0,58696,94.2,157787,165780,0.7
210547,2106350,210644,4,86,99.8,0,58486,94.2,157796,165801,0.7
210548,2106360,210645,4,86,99.8,8,57989,94.2,157837,165851,0.7
210549,2106370,210646,4,86,99.8,0,57133,94.2,157809,165841,0.7
210550,2106380,210647,4,86,99.8,0,56063,94.2,157808,165838,0.7
210551,2106390,210648,4,86,99.8,0,54778,94.2,157816,165861,0.7
210552,2106400,210649,4,86,99.8,0,53350,94.2,157822,165887,0.7
210553,2106410,210650,4,86,99.8,0,51779,94.2,157836,165880,0.7
210554,2106420,210651,4,86,99.8,0,50279,94.2,157845,165919,0.7
210555,2106430,210652,4,86,99.8,0,48707,94.2,157878,165964,0.7
210556,2106440,210653,4,86,99.8,0,47206,94.2,157881,165967,0.7
210557,2106450,210654,4,86,99.8,0,45848,94.2,157899,166005,0.7
210558,2106460,210655,4,86,99.8,0,44632,94.2,157921,166042,0.7
210559,2106470,210656,4,86,99.8,0,43415,94.2,157915,166078,0.7
210560,2106480,210657,4,86,99.8,0,42268,94.2,157924,166113,0.7
210561,2106490,210658,4,86,99.8,0,41192,94.2,157968,166137,0.7
210562,2106500,210659,4,86,99.8,0,40186,94.2,157987,166190,0.7
210563,2106510,210660,4,86,99.8,0,39250,94.2,157998,166217,0.7
210564,2106520,210661,4,86,99.8,0,38312,94.2,158023,166241,0.7
210565,2106530,210662,4,86,99.8,0,37371,94.2,158044,166263,0.7
210566,2106540,210663,4,86,99.8,0,36427,94.2,158035,166303,0.7
210567,2106550,210664,4,86,99.8,0,35553,94.2,158058,166322,0.7
210568,2106560,210665,4,86,99.8,0,34530,94.2,158079,166353,0.7
210569,2106570,210666,4,86,99.8,0,33577,94.2,158137,166445,0.7
210570,2106580,210667,4,86,99.8,0,32398,94.2,158118,166477,0.7
210571,2106590,210668,4,86,99.8,0,31289,94.2,158170,166513,0.7
210572,2106600,210669,4,86,99.8,0,30176,94.2,158167,166493,0.7
210573,2106610,210670,4,86,99.8,0,28985,94.2,158166,166543,0.7
210574,2106620,210671,4,86,99.8,0,27716,94.2,158179,166579,0.7
210575,2106630,210672,4,86,99.8,0,26443,94.2,158194,166593,0.7
210576,2106640,210673,4,86,99.8,0,25093,94.2,158225,166622,0.7
210577,2106650,210674,4,86,99.8,0,23888,94.2,158205,166652,0.7
210578,2106660,210675,4,86,99.8,0,22605,94.2,158254,166693,0.7
210579,2106670,210676,4,86,99.8,0,21396,94.2,158253,166719,0.7
210580,2106680,210677,4,86,99.8,0,20333,94.2,158284,166752,0.7
210581,2106690,210678,4,86,99.8,0,19195,93.8,158316,166796,0.7
210582,2106700,210679,4,86,99.8,0,18055,93.8,158311,166855,0.7
210583,2106710,210680,4,86,99.8,0,16989,93.8,158337,166871,0.7
210584,2106720,210681,4,86,99.8,0,15997,93.8,158367,166911,0.7
210585,2106730,210682,4,86,99.8,0,15004,93.8,158384,166952,0.7
210586,2106740,210683,4,86,99.8,0,14087,93.8,158421,167000,0.7
210587,2106750,210684,4,86,99.8,0,13169,93.8,158420,167025,0.7
210588,2106760,210685,4,86,99.8,0,12252,93.8,158415,167035,0.7
210589,2106770,210686,4,86,99.8,0,11334,93.8,158433,167033,0.7
210590,2106780,210687,4,86,99.8,0,10417,93.8,158397,166977,0.7
210591,2106790,210688,4,86,99.8,0,9576,93.8,158331,166862,0.7
210592,2106800,210689,4,86,99.8,0,8660,93.8,158253,166732,0.7
210593,2106810,210690,4,86,99.8,0,7896,93.8,158175,166550,0.7
210594,2106820,210691,4,86,99.8,0,7435,93.8,158100,166388,0.7
210595,2106830,210692,4,86,99.8,0,7201,93.8,158001,166219,0.7
210596,2106840,210693,4,86,99.8,0,7497,93.8,157967,166089,0.7
210597,2106850,210694,4,86,99.8,0,8170,93.8,157904,165987,0.7
210598,2106860,210695,4,86,99.8,0,9447,93.8,157849,165910,0.7
210599,2106870,210696,4,86,99.8,0,11404,93.8,157841,165841,0.7
210600,2106880,210697,4,86,99.8,0,13967,93.8,157814,165792,0.7
210601,2106890,210698,4,86,99.8,0,17137,93.8,157805,165758,0.7
210602,2106900,210699,4,86,99.8,0,20841,93.8,157782,165703,0.7
210603,2106910,210700,4,86,99.8,0,24932,93.8,157768,165711,0.7
210604,2106920,210701,4,86,99.8,0,29262,93.8,157755,165665,0.7
210605,2106930,210702,4,86,99.8,0,33607,93.8,157730,165640,0.7
210606,2106940,210703,4,86,99.8,0,37967,93.8,157737,165617,0.7
210607,2106950,210704,4,86,99.8,0,42186,93.8,157720,165579,0.7
210608,2106960,210705,4,86,99.8,0,46183,93.8,157707,165542,0.7
210609,2106970,210706,4,86,99.8,0,49725,93.8,157694,165523,0.7
210610,2106980,210707,4,86,99.8,0,52808,93.8,157718,165521,0.7
210611,2106990,210708,4,86,99.8,0,55353,93.8,157696,165537,0.7
210612,2107000,210709,4,86,99.8,0,57512,93.8,157694,165542,0.7
210613,2107010,210710,4,86,99.8,0,59209,93.8,157719,165597,0.7
210614,2107020,210711,4,86,99.8,0,60365,93.8,157720,165619,0.7
210615,2107030,210712,4,86,99.8,0,61136,93.8,157775,165645,0.7
210616,2107040,210713,4,86,99.8,0,61445,93.8,157780,165690,0.7
210617,2107050,210714,4,86,99.8,0,61369,93.8,157788,165719,0.7
210618,2107060,210715,4,86,99.8,8,60986,93.8,157803,165761,0.7
210619,2107070,210716,4,86,99.8,0,60297,93.8,157827,165767,0.7
210620,2107080,210717,4,86,99.8,0,59378,93.8,157837,165796,0.7
210621,2107090,210718,4,86,99.8,0,58307,93.8,157819,165797,0.7
210622,2107100,210719,4,86,99.8,0,57007,93.8,157863,165826,0.7
210623,2107110,210720,4,86,99.8,0,55554,93.8,157861,165833,0.7
210624,2107120,210721,4,86,99.8,0,54026,93.8,157847,165850,0.7
210625,2107130,210722,4,86,99.8,0,52420,93.8,157889,165855,0.7
210626,2107140,210723,4,86,99.8,0,50892,93.8,157870,165879,0.7
210627,2107150,210724,4,86,99.8,0,49440,93.8,157891,165901,0.7
210628,2107160,210725,4,86,99.8,0,48142,93.8,157898,165946,0.7
210629,2107170,210726,4,86,99.8,0,46766,93.8,157889,165959,0.7
210630,2107180,210727,4,86,99.8,0,45620,93.8,157952,166007,0.7
210631,2107190,210728,4,86,99.8,0,44394,93.8,157937,166045,0.7
210632,2107200,210729,4,86,99.8,0,43322,93.8,157993,166101,0.7
210633,2107210,210730,4,86,99.8,0,42326,93.8,157985,166108,0.7
210634,2107220,210731,4,86,99.8,0,41327,93.8,157999,166135,0.7
210635,2107230,210732,4,86,99.8,0,40327,93.8,158026,166167,0.7
210636,2107240,210733,4,86,99.8,0,39401,93.8,158048,166220,0.7
210637,2107250,210734,4,86,99.8,0,38396,93.8,158068,166281,0.7
210638,2107260,210735,4,86,99.8,0,37309,93.8,158067,166316,0.7
210639,2107270,210736,4,86,99.8,0,36218,93.8,158089,166321,0.7
210640,2107280,210737,4,86,99.8,0,35046,93.8,158115,166364,0.7
210641,2107290,210738,4,86,99.8,0,33869,93.8,158112,166376,0.7
210642,2107300,210739,4,86,99.8,0,32609,93.8,158135,166401,0.7
210643,2107310,210740,4,86,99.8,0,31265,93.8,158173,166469,0.7
210644,2107320,210741,4,86,99.8,0,29917,93.8,158170,166477,0.7
210645,2107330,210742,4,86,99.8,0,28484,93.8,158187,166509,0.7
210646,2107340,210743,4,86,99.8,0,27126,93.8,158169,166533,0.7
210647,2107350,210744,4,86,99.8,0,25765,93.8,158200,166544,0.7
210648,2107360,210745,4,86,99.8,0,24400,93.8,158227,166604,0.7
210649,2107370,210746,4,86,99.8,0,23032,93.8,158259,166639,0.7
210650,2107380,210747,4,86,99.8,0,21821,93.8,158251,166663,0.7
210651,2107390,210748,4,86,99.8,0,20608,93.8,158288,166687,0.7
210652,2107400,210749,4,86,99.8,0,19473,93.8,158288,166733,0.7
210653,2107410,210750,4,86,99.8,0,18416,93.8,158315,166775,0.7
210654,2107420,210751,4,86,99.8,0,17359,93.8,158325,166827,0.7
210655,2107430,210752,4,86,99.8,0,16300,93.8,158338,166841,0.7
210656,2107440,210753,4,86,99.8,0,15322,93.8,158364,166896,0.7
210657,2107450,210754,4,86,99.8,0,14423,93.8,158401,166901,0.7
210658,2107460,210755,4,86,99.8,0,13443,93.8,158380,166894,0.7
210659,2107470,210756,4,86,99.8,0,12464,93.8,158360,166859,0.7
210660,2107480,210757,4,86,99.8,0,11485,93.8,158338,166831,0.7
210661,2107490,210758,4,86,99.8,0,10506,93.8,158264,166670,0.7
210662,2107500,210759,4,86,99.8,0,9769,93.8,158168,166488,0.7
210663,2107510,210760,4,86,99.8,0,9114,93.8,158078,166319,0.7
210664,2107520,210761,4,86,99.8,0,8782,93.8,158032,166178,0.7
210665,2107530,210762,4,86,99.8,0,8773,93.8,157922,166003,0.7
210666,2107540,210763,4,86,99.8,0,9329,93.8,157864,165867,0.7
210667,2107550,210764,4,86,99.8,0,10450,93.8,157838,165780,0.7
210668,2107560,210765,4,86,99.8,0,12298,93.8,157794,165715,0.7
210669,2107570,210766,4,86,99.8,0,14712,93.8,157773,165676,0.7
210670,2107580,210767,4,86,99.8,0,17694,93.8,157751,165615,0.7
210671,2107590,210768,4,86,99.8,0,21327,93.8,157723,165574,0.7
210672,2107600,210769,4,86,99.8,0,25454,93.8,157712,165532,0.7
210673,2107610,210770,4,86,99.8,0,29918,93.8,157724,165479,0.7
210674,2107620,210771,4,86,99.8,0,34643,93.8,157690,165454,0.7
210675,2107630,210772,4,86,99.8,0,39301,93.8,157684,165429,0.7
210676,2107640,210773,4,86,99.8,0,43890,93.8,157658,165381,0.7
210677,2107650,210774,4,86,99.8,0,48321,93.8,157659,165381,0.7
210678,2107660,210775,4,86,99.8,0,52347,93.8,157645,165357,0.7
210679,2107670,210776,4,86,99.8,0,55962,93.8,157613,165345,0.7
210680,2107680,210777,4,86,99.8,0,59165,93.8,157610,165313,0.7
210681,2107690,210778,4,86,99.8,0,61789,93.8,157616,165318,0.7
210682,2107700,210779,4,86,99.8,0,62258,93.8,157613,165332,0.7
210683,2107710,210780,4,86,99.8,0,62184,93.8,157648,165381,0.7
210684,2107720,210781,4,86,99.8,0,61976,93.8,157676,165404,0.7
210685,2107730,210782,4,86,99.8,0,61847,93.8,157707,165457,0.7
210686,2107740,210783,4,86,99.8,0,61584,93.8,157694,165505,0.7
210687,2107750,210784,4,86,99.8,0,61451,93.8,157716,165523,0.7
210688,2107760,210785,4,86,99.8,8,61048,93.8,157738,165570,0.7
210689,2107770,210786,4,86,99.8,0,60444,93.8,157752,165579,0.7
210690,2107780,210787,4,86,99.8,0,59640,93.8,157756,165574,0.7
210691,2107790,210788,4,86,99.8,0,58568,93.8,157765,165601,0.7
210692,2107800,210789,4,86,99.8,0,57362,93.8,157752,165603,0.7
210693,2107810,210790,4,86,99.8,0,56090,93.8,157765,165635,0.7
210694,2107820,210791,4,86,99.8,0,54752,93.8,157793,165641,0.7
210695,2107830,210792,4,86,99.8,0,53280,93.8,157786,165687,0.7
210696,2107840,210793,4,86,99.8,0,51875,93.8,157802,165714,0.7
210697,2107850,210794,4,86,99.8,0,50538,93.8,157838,165742,0.7
210698,2107860,210795,4,86,99.8,0,49133,93.8,157850,165748,0.7
210699,2107870,210796,4,86,99.8,0,47862,93.8,157865,165784,0.7
210700,2107880,210797,4,86,99.8,0,46725,93.8,157887,165836,0.7
210701,2107890,210798,4,86,99.8,0,45655,93.8,157889,165856,0.7
210702,2107900,210799,4,86,99.8,0,44583,93.8,157910,165874,0.7
210703,2107910,210800,4,86,99.8,0,43509,93.8,157936,165930,0.7
210704,2107920,210801,4,86,99.8,0,42570,93.8,157927,165970,0.7
210705,2107930,210802,4,86,99.8,0,41629,93.8,157971,166032,0.7
210706,2107940,210803,4,86,99.8,0,40618,93.8,157987,166047,0.7
210707,2107950,210804,4,86,99.8,0,39604,93.8,158000,166069,0.7
210708,2107960,210805,4,86,99.8,0,38519,93.8,158023,166113,0.7
210709,2107970,210806,4,86,99.8,0,37499,93.8,158032,166128,0.7
210710,2107980,210807,4,86,99.8,0,36408,93.8,158038,166179,0.7
210711,2107990,210808,4,86,99.8,0,35314,93.8,158099,166229,0.7
210712,2108000,210809,4,86,99.8,0,34077,93.8,158098,166242,0.7
210713,2108010,210810,4,86,99.8,0,32836,93.8,158096,166249,0.7
210714,2108020,210811,4,86,99.8,0,31659,93.8,158092,166288,0.7
